"","Matricula","NC","C"
"332","14-011-0289","0","1"
"333","14-011-0293","2","1"
"334","14-011-0297","0","1"
"335","14-011-0313","0","1"
"336","14-011-0321","0","1"
"337","14-011-0374","0","1"
"338","14-011-0398","0","1"
"339","14-011-0408","0","1"
"340","14-011-0437","0","1"
"341","14-011-0461","0","1"
"342","14-011-0482","0","1"
"343","14-011-0503","0","1"
"344","14-011-0537","0","1"
"345","14-011-0597","2","0"
"346","14-011-0602","0","1"
"347","14-011-0612","0","1"
"348","14-011-0622","0","1"
"349","14-011-0713","1","0"
"350","14-011-0720","0","1"
"351","14-011-0727","0","1"
"352","14-011-0770","1","1"
"353","14-011-0790","0","1"
"354","14-011-0868","0","1"
"355","14-011-0876","0","1"
"356","14-011-0904","1","1"
"357","14-011-0913","0","1"
"358","14-011-0921","0","1"
"359","14-011-0938","0","1"
"360","14-011-0973","0","1"
"361","14-011-0974","0","1"
"362","14-011-0976","0","1"
"363","14-011-0988","0","1"
"364","14-011-0995","0","1"
"365","14-011-1039","0","1"
"366","14-011-1097","1","0"
"367","14-011-1101","0","1"
"368","14-011-1102","0","1"
"369","14-011-1105","0","1"
"370","14-011-1109","2","1"
"371","14-011-1142","1","0"
"372","14-011-1146","2","1"
"373","15-001-0252","0","1"
"374","15-001-0342","0","1"
"375","15-002-0070","0","1"
"376","15-002-0289","0","1"
"377","15-003-0775","0","1"
"378","15-003-1441","0","1"
"379","15-007-0004","0","1"
"380","15-007-0010","2","1"
"381","15-008-0001","1","0"
"382","15-008-0006","1","0"
"383","15-008-0007","0","1"
"384","15-008-0009","1","0"
"385","15-008-0013","0","1"
"386","15-008-0015","1","0"
"387","15-008-0020","1","0"
"388","15-008-0022","0","1"
"389","15-008-0026","1","0"
"390","15-008-0030","1","1"
"391","15-009-0009","1","0"
"392","15-009-0013","0","1"
"393","15-009-0016","1","0"
"394","15-009-0021","0","1"
"395","15-009-0026","0","1"
"396","15-009-0028","0","1"
"397","15-010-0002","0","1"
"398","15-010-0007","0","1"
"399","15-010-0013","1","1"
"400","15-010-0015","0","1"
"401","15-010-0022","0","1"
"402","15-010-0023","1","0"
"403","15-010-0028","1","0"
"404","15-010-0031","0","1"
"405","15-010-0033","0","1"
"406","15-010-0035","0","1"
"407","15-011-0011","0","1"
"408","15-011-0014","0","1"
"409","15-011-0026","0","1"
"410","15-011-0035","0","1"
"411","15-011-0045","0","1"
"412","15-011-0046","1","1"
"413","15-011-0049","0","1"
"414","15-011-0076","0","1"
"415","15-011-0079","0","1"
"416","15-011-0085","1","1"
"417","15-011-0089","0","1"
"418","15-011-0096","0","1"
"419","15-011-0098","0","1"
"420","15-011-0107","0","1"
"421","15-011-0114","0","1"
"422","15-011-0125","2","1"
"423","15-011-0144","0","1"
"424","15-011-0157","0","1"
"425","15-011-0170","1","1"
"426","15-011-0172","0","1"
"427","15-011-0196","0","1"
"428","15-011-0223","1","0"
"429","15-011-0224","0","1"
"430","15-011-0258","0","1"
"431","15-011-0278","0","1"
"432","15-011-0284","0","1"
"433","15-011-0286","2","1"
"434","15-011-0306","0","1"
"435","15-011-0332","0","1"
"436","15-011-0336","0","1"
"437","15-011-0339","3","0"
"438","15-011-0353","0","1"
"439","15-011-0365","0","1"
"440","15-011-0379","0","1"
"441","15-011-0409","0","1"
"442","15-011-0465","0","1"
"443","15-011-0478","0","1"
"444","15-011-0505","0","1"
"445","15-011-0535","1","0"
"446","15-011-0548","0","1"
"447","15-011-0558","0","1"
"448","15-011-0578","0","1"
"449","15-011-0584","0","1"
"450","15-011-0592","0","1"
"451","15-011-0608","0","1"
"452","15-011-0667","0","1"
"453","15-011-0668","1","1"
"454","15-011-0677","0","1"
"455","15-011-0679","2","0"
"456","15-011-0680","0","1"
"457","15-011-0704","0","1"
"458","15-011-0711","0","1"
"459","15-011-0738","0","1"
"460","15-011-0791","0","1"
"461","15-011-0802","1","1"
"462","15-011-0828","0","1"
"463","15-011-0886","0","1"
"464","15-011-0890","0","1"
"465","15-011-0899","0","1"
"466","15-011-0924","1","0"
"467","15-011-0949","1","0"
"468","15-011-0951","0","1"
"469","15-011-0957","0","1"
"470","15-011-1025","0","1"
"471","15-011-1059","0","1"
"472","15-011-1060","0","1"
"473","15-011-1085","0","1"
"474","15-011-1094","0","1"
"475","15-011-1107","0","1"
"476","15-011-1119","0","1"
"477","15-011-1152","0","1"
"478","15-011-1185","0","1"
"479","15-011-1187","0","1"
"480","15-011-1190","0","1"
"481","15-011-1209","0","1"
"482","15-011-1225","0","1"
"483","15-011-1234","0","1"
"484","15-011-1245","0","1"
"485","15-011-1255","0","1"
"486","15-011-1297","0","1"
"487","16-001-0046","0","1"
"488","16-001-0243","0","1"
"489","16-004-0073","0","1"
"490","16-008-0002","1","0"
"491","16-008-0006","1","0"
"492","16-008-0009","1","0"
"493","16-008-0010","0","1"
"494","16-008-0017","1","0"
"495","16-010-0020","0","1"
"496","16-011-0004","0","1"
"497","16-011-0010","1","1"
"498","16-011-0014","0","1"
"499","16-011-0030","3","0"
"500","16-011-0036","0","1"
"501","16-011-0048","0","1"
"502","16-011-0050","0","1"
"503","16-011-0053","0","1"
"504","16-011-0059","0","1"
"505","16-011-0061","0","1"
"506","16-011-0067","0","1"
"507","16-011-0069","0","1"
"508","16-011-0072","0","1"
"509","16-011-0079","0","1"
"510","16-011-0090","0","1"
"511","16-011-0098","0","1"
"512","16-011-0112","0","1"
"513","16-011-0129","0","1"
"514","16-011-0138","0","1"
"515","16-011-0139","0","1"
"516","16-011-0154","0","1"
"517","16-011-0163","0","1"
"518","16-011-0179","0","1"
"519","16-011-0188","0","1"
"520","16-011-0190","0","1"
"521","16-011-0214","0","1"
"522","16-011-0218","0","1"
"523","16-011-0221","0","1"
"524","16-011-0232","2","0"
"525","16-011-0263","0","1"
"526","16-011-0272","0","1"
"527","16-011-0320","0","1"
"528","16-011-0349","0","1"
"529","16-011-0353","0","1"
"530","16-011-0361","0","1"
"531","16-011-0417","0","1"
"532","16-011-0420","0","1"
"533","16-011-0437","1","0"
"534","16-011-0446","0","1"
"535","16-011-0468","0","1"
"536","16-011-0476","0","1"
"537","16-011-0526","0","1"
"538","16-011-0577","0","1"
"539","16-011-0578","0","1"
"540","16-011-0580","0","1"
"541","16-011-0626","0","1"
"542","16-011-0631","0","1"
"543","16-011-0654","0","1"
"544","16-011-0658","1","0"
"545","16-011-0664","0","1"
"546","16-011-0669","0","1"
"547","16-011-0792","0","1"
"548","16-011-0795","1","0"
"549","16-011-0977","0","1"
"550","16-011-1072","0","1"
"551","16-011-1131","1","0"
"552","16-011-1136","0","1"
"553","16-011-1138","0","1"
"554","16-011-1203","0","1"
"555","17-002-0265","0","1"
"556","17-002-0359","0","1"
"557","17-003-1307","1","0"
"558","17-003-1598","1","0"
"559","17-003-1647","0","1"
"560","17-011-0048","0","1"
"561","17-011-0081","0","1"
"562","17-011-0089","0","1"
"563","17-011-0094","1","0"
"564","17-011-0095","0","1"
"565","17-011-0147","0","1"
"566","17-011-0204","1","0"
"567","17-011-0220","1","0"
"568","17-011-0242","0","1"
"569","17-011-0262","1","0"
"570","17-011-0265","0","1"
"571","17-011-0288","0","1"
"572","17-011-0291","0","1"
"573","17-011-0297","0","1"
"574","17-011-0339","0","1"
"575","17-011-0351","0","1"
"576","17-011-0379","0","1"
"577","17-011-0380","0","1"
"578","17-011-0389","0","1"
"579","17-011-0404","0","1"
"580","17-011-0465","0","1"
"581","17-011-0470","0","1"
"582","17-011-0504","0","1"
"583","17-011-0589","1","0"
"584","17-011-0692","0","1"
"585","17-011-0774","0","1"
"586","17-011-0814","0","1"
"587","17-011-0831","0","1"
"588","17-011-0854","0","1"
"589","17-011-0962","1","0"
"590","17-011-0993","0","1"
"591","17-011-1023","0","1"
"592","17-011-1035","0","1"
"593","17-011-1220","0","1"
"594","18-008-0021","0","1"
"595","18-011-0125","1","1"
"596","18-011-0936","1","0"
