"","Matricula","NC","C"
"112","07-010-0019","0","1"
"113","07-010-0021","0","1"
"114","07-010-0022","1","1"
"115","07-010-0023","0","1"
"116","07-010-0025","0","1"
"117","07-011-0214","1","0"
"118","07-011-0521","3","0"
"119","07-011-0523","2","1"
"120","07-011-0539","0","1"
"121","07-011-0662","0","1"
"122","07-011-0906","0","1"
"123","07-011-0923","0","1"
"124","08-001-0054","0","1"
"125","08-002-0082","1","1"
"126","08-003-0842","4","1"
"127","08-003-1348","0","1"
"128","08-003-1370","0","1"
"129","08-006-0001","1","1"
"130","08-006-0003","0","1"
"131","08-006-0005","1","1"
"132","08-006-0006","0","1"
"133","08-006-0007","0","1"
"134","08-006-0008","0","1"
"135","08-006-0009","0","1"
"136","08-006-0011","0","1"
"137","08-007-0002","0","1"
"138","08-008-0001","1","0"
"139","08-008-0002","0","1"
"140","08-008-0003","0","1"
"141","08-008-0004","0","1"
"142","08-008-0006","0","1"
"143","08-008-0008","0","1"
"144","08-008-0009","0","1"
"145","08-008-0010","2","0"
"146","08-008-0011","0","1"
"147","08-008-0012","0","1"
"148","08-008-0014","0","1"
"149","08-008-0015","1","0"
"150","08-009-0001","1","0"
"151","08-009-0004","0","1"
"152","08-009-0011","0","1"
"153","08-009-0016","0","1"
"154","08-009-0017","0","1"
"155","08-009-0018","0","1"
"156","08-009-0020","0","1"
"157","08-009-0025","1","1"
"158","08-009-0026","1","0"
"159","08-011-0043","0","1"
"160","08-011-0052","0","1"
"161","08-011-0062","0","1"
"162","08-011-0115","0","1"
"163","08-011-0116","1","1"
"164","08-011-0331","0","1"
"165","08-011-0632","2","1"
"166","08-011-0908","3","1"
"167","08-011-0928","3","1"
"168","08-011-1022","0","1"
"169","08-011-1036","0","1"
"170","09-001-0078","0","1"
"171","09-002-0168","0","1"
"172","09-002-0244","0","1"
"173","09-003-0062","0","1"
"174","09-003-0695","0","1"
"175","09-004-0086","0","1"
"176","09-005-0001","1","0"
"177","09-005-0003","0","1"
"178","09-006-0001","0","1"
"179","09-006-0002","2","1"
"180","09-006-0003","0","1"
"181","09-006-0004","0","1"
"182","09-007-0001","2","0"
"183","09-008-0004","0","1"
"184","09-008-0005","0","1"
"185","09-008-0007","2","1"
"186","09-008-0008","0","1"
"187","09-008-0011","0","1"
"188","09-008-0012","0","1"
"189","09-008-0013","0","1"
"190","09-008-0014","0","1"
"191","09-008-0019","0","1"
"192","09-008-0020","0","1"
"193","09-008-0021","0","1"
"194","09-008-0022","0","1"
"195","09-008-0027","0","1"
"196","09-008-0029","0","1"
"197","09-010-0001","1","1"
"198","09-010-0005","0","1"
"199","09-010-0009","0","1"
"200","09-010-0011","1","0"
"201","09-010-0013","2","1"
"202","09-010-0014","0","1"
"203","09-010-0018","1","0"
"204","09-010-0021","2","0"
"205","09-010-0025","1","0"
"206","09-010-0026","0","1"
"207","09-010-0028","0","1"
"208","09-011-0034","2","1"
"209","09-011-0299","1","0"
"210","09-011-0538","0","1"
"211","09-011-0587","0","1"
"212","09-011-0626","1","1"
"213","09-011-0627","1","1"
"214","10-002-0044","0","1"
"215","10-003-0139","0","1"
"216","10-003-0424","2","1"
"217","10-003-0840","0","1"
"218","10-003-1048","4","1"
"219","10-003-1164","0","1"
"220","10-003-1374","0","1"
"221","10-005-0001","0","1"
"222","10-005-0002","0","1"
"223","10-005-0003","3","0"
"224","10-005-0005","0","1"
"225","10-005-0008","1","1"
"226","10-005-0010","1","0"
"227","10-005-0013","2","1"
"228","10-005-0019","1","1"
"229","10-005-0020","0","1"
"230","10-005-0021","0","1"
"231","10-007-0001","0","1"
"232","10-008-0001","0","1"
"233","10-008-0003","0","1"
"234","10-008-0008","0","1"
"235","10-008-0010","1","1"
"236","10-008-0012","1","0"
"237","10-008-0015","1","1"
"238","10-008-0018","1","0"
"239","10-008-0020","0","1"
"240","10-008-0021","0","1"
"241","10-008-0025","0","1"
"242","10-008-0026","0","1"
"243","10-008-0033","0","1"
"244","10-008-0034","0","1"
"245","10-008-0035","0","1"
"246","10-009-0007","0","1"
"247","10-009-0010","0","1"
"248","10-009-0014","2","1"
"249","10-009-0019","0","1"
"250","10-009-0025","0","1"
"251","10-009-0027","0","1"
"252","10-009-0029","1","0"
"253","10-009-0030","0","1"
"254","10-009-0032","0","1"
"255","10-010-0003","2","0"
"256","10-011-0116","0","1"
"257","10-011-0137","0","1"
"258","10-011-0181","1","0"
"259","10-011-0270","0","1"
"260","10-011-0316","0","1"
"261","10-011-0350","0","1"
"262","10-011-0375","0","1"
"263","10-011-0531","0","1"
"264","10-011-0570","0","1"
"265","11-001-0089","0","1"
"266","11-001-0215","0","1"
"267","11-002-0059","1","0"
"268","11-002-0068","1","0"
"269","11-002-0078","1","1"
"270","11-002-0199","0","1"
"271","11-002-0342","2","1"
"272","11-003-0102","0","1"
"273","11-003-1070","0","1"
"274","11-004-0109","1","1"
"275","11-005-0002","1","1"
"276","11-005-0003","1","1"
"277","11-005-0005","1","0"
"278","11-005-0008","1","0"
"279","11-005-0012","0","1"
"280","11-006-0001","1","1"
"281","11-008-0001","0","1"
"282","11-008-0003","2","1"
"283","11-008-0004","1","0"
"284","11-008-0005","0","1"
"285","11-008-0006","0","1"
"286","11-009-0001","0","1"
"287","11-010-0004","1","1"
"288","11-010-0007","0","1"
"289","11-010-0009","1","0"
"290","11-010-0011","1","1"
"291","11-010-0013","1","0"
"292","11-010-0016","0","1"
"293","11-010-0017","1","0"
"294","11-010-0018","0","1"
"295","11-010-0019","1","1"
"296","11-010-0021","0","1"
"297","11-010-0023","0","1"
"298","11-010-0024","0","1"
"299","11-010-0029","1","0"
"300","11-010-0030","0","1"
"301","11-011-0378","0","1"
"302","11-011-0566","0","1"
"303","11-011-0581","0","1"
"304","11-011-0762","1","1"
"305","12-001-0069","0","1"
"306","12-001-0208","0","1"
"307","12-003-0277","0","1"
"308","12-003-0782","1","1"
"309","12-003-1259","0","1"
"310","12-003-1635","0","1"
"311","12-003-1684","2","1"
"312","12-004-0084","0","1"
"313","12-004-0115","0","1"
"314","12-005-0001","0","1"
"315","12-006-0001","0","1"
"316","12-007-0001","1","0"
"317","12-008-0008","1","1"
"318","12-008-0009","1","0"
"319","12-008-0010","0","1"
"320","12-008-0011","0","1"
"321","12-008-0013","1","1"
"322","12-008-0014","0","1"
"323","12-008-0016","0","1"
"324","12-008-0019","1","0"
"325","12-008-0020","0","1"
"326","12-008-0023","0","1"
"327","12-008-0025","0","1"
"328","12-008-0026","0","1"
"329","12-008-0028","1","1"
"330","12-008-0029","1","0"
"331","12-009-0002","0","1"
"332","12-009-0006","0","1"
"333","12-009-0007","0","1"
"334","12-009-0008","0","1"
"335","12-009-0011","0","1"
"336","12-009-0012","1","0"
"337","12-009-0014","1","0"
"338","12-009-0019","2","0"
"339","12-009-0020","0","1"
"340","12-009-0024","0","1"
"341","12-009-0026","0","1"
"342","12-009-0027","1","1"
"343","12-009-0028","1","0"
"344","12-011-0037","0","1"
"345","12-011-0092","0","1"
"346","12-011-0147","0","1"
"347","12-011-0175","0","1"
"348","12-011-0180","0","1"
"349","12-011-0352","0","1"
"350","12-011-0399","0","1"
"351","12-011-0530","0","1"
"352","12-011-0776","0","1"
"353","12-011-0905","0","1"
"354","12-011-0957","0","1"
"355","12-011-0979","0","1"
"356","12-011-0984","0","1"
"357","12-011-0998","1","1"
"358","12-011-1009","3","1"
"359","12-011-1192","0","1"
"360","12-011-1477","1","0"
"361","13-001-0041","1","0"
"362","13-001-0109","4","0"
"363","13-001-0265","0","1"
"364","13-003-0256","0","1"
"365","13-003-0582","1","0"
"366","13-003-0628","1","0"
"367","13-003-0774","0","1"
"368","13-003-0882","0","1"
"369","13-003-0941","0","1"
"370","13-003-1054","1","1"
"371","13-003-1374","0","1"
"372","13-003-1505","0","1"
"373","13-003-1577","0","1"
"374","13-004-0021","2","1"
"375","13-004-0154","0","1"
"376","13-005-0002","0","1"
"377","13-005-0003","0","1"
"378","13-005-0004","0","1"
"379","13-005-0007","0","1"
"380","13-005-0013","2","1"
"381","13-005-0018","1","1"
"382","13-005-0020","0","1"
"383","13-006-0002","0","1"
"384","13-006-0003","1","1"
"385","13-006-0004","1","0"
"386","13-006-0005","0","1"
"387","13-006-0006","0","1"
"388","13-006-0007","0","1"
"389","13-006-0008","1","0"
"390","13-006-0009","0","1"
"391","13-006-0011","0","1"
"392","13-006-0012","0","1"
"393","13-006-0013","0","1"
"394","13-006-0015","0","1"
"395","13-006-0016","0","1"
"396","13-006-0018","0","1"
"397","13-006-0020","0","1"
"398","13-008-0001","1","0"
"399","13-008-0003","0","1"
"400","13-008-0005","1","0"
"401","13-008-0006","0","1"
"402","13-008-0007","1","1"
"403","13-008-0010","0","1"
"404","13-008-0011","0","1"
"405","13-008-0013","0","1"
"406","13-008-0014","0","1"
"407","13-008-0016","0","1"
"408","13-008-0019","0","1"
"409","13-008-0025","0","1"
"410","13-008-0027","0","1"
"411","13-008-0029","0","1"
"412","13-008-0031","0","1"
"413","13-008-0032","0","1"
"414","13-010-0001","0","1"
"415","13-010-0003","0","1"
"416","13-010-0009","0","1"
"417","13-010-0011","0","1"
"418","13-010-0013","0","1"
"419","13-010-0014","0","1"
"420","13-010-0015","0","1"
"421","13-010-0017","0","1"
"422","13-010-0018","0","1"
"423","13-010-0020","0","1"
"424","13-010-0027","0","1"
"425","13-010-0029","0","1"
"426","13-010-0030","0","1"
"427","13-011-0075","0","1"
"428","13-011-0160","0","1"
"429","13-011-0237","0","1"
"430","13-011-0266","0","1"
"431","13-011-0283","0","1"
"432","13-011-0289","1","1"
"433","13-011-0365","0","1"
"434","13-011-0370","0","1"
"435","13-011-0372","2","0"
"436","13-011-0496","0","1"
"437","13-011-0614","1","1"
"438","13-011-0661","0","1"
"439","13-011-0731","1","1"
"440","13-011-0742","0","1"
"441","13-011-0778","0","1"
"442","13-011-0794","1","1"
"443","13-011-0857","3","0"
"444","13-011-0863","0","1"
"445","13-011-0877","1","1"
"446","13-011-0893","0","1"
"447","13-011-0901","0","1"
"448","13-011-0954","0","1"
"449","13-011-0975","1","1"
"450","13-011-0999","0","1"
"451","13-011-1013","1","1"
"452","14-002-0186","0","1"
"453","14-003-0122","0","1"
"454","14-003-0240","1","0"
"455","14-003-0321","0","1"
"456","14-003-0380","1","1"
"457","14-003-1204","0","1"
"458","14-003-1270","0","1"
"459","14-003-1498","2","1"
"460","14-004-0013","0","1"
"461","14-008-0002","0","1"
"462","14-008-0003","1","0"
"463","14-010-0001","1","0"
"464","14-010-0002","0","1"
"465","14-011-0038","1","0"
"466","14-011-0044","1","1"
"467","14-011-0073","0","1"
"468","14-011-0075","0","1"
"469","14-011-0086","0","1"
"470","14-011-0092","0","1"
"471","14-011-0104","0","1"
"472","14-011-0114","0","1"
"473","14-011-0130","0","1"
"474","14-011-0137","0","1"
"475","14-011-0192","1","1"
"476","14-011-0209","0","1"
"477","14-011-0213","0","1"
"478","14-011-0239","0","1"
"479","14-011-0244","0","1"
"480","14-011-0274","0","1"
"481","14-011-0275","0","1"
"482","14-011-0289","0","1"
"483","14-011-0293","0","1"
"484","14-011-0295","1","0"
"485","14-011-0297","0","1"
"486","14-011-0313","0","1"
"487","14-011-0314","0","1"
"488","14-011-0321","0","1"
"489","14-011-0374","0","1"
"490","14-011-0394","0","1"
"491","14-011-0398","1","1"
"492","14-011-0461","1","1"
"493","14-011-0482","0","1"
"494","14-011-0503","0","1"
"495","14-011-0537","0","1"
"496","14-011-0586","0","1"
"497","14-011-0597","0","1"
"498","14-011-0602","1","1"
"499","14-011-0612","0","1"
"500","14-011-0622","0","1"
"501","14-011-0713","1","0"
"502","14-011-0720","0","1"
"503","14-011-0727","0","1"
"504","14-011-0770","0","1"
"505","14-011-0790","0","1"
"506","14-011-0858","0","1"
"507","14-011-0868","0","1"
"508","14-011-0876","0","1"
"509","14-011-0904","0","1"
"510","14-011-0913","0","1"
"511","14-011-0921","0","1"
"512","14-011-0938","0","1"
"513","14-011-0973","0","1"
"514","14-011-0974","0","1"
"515","14-011-0976","0","1"
"516","14-011-0986","1","0"
"517","14-011-0988","0","1"
"518","14-011-0995","0","1"
"519","14-011-1039","0","1"
"520","14-011-1097","1","0"
"521","14-011-1101","0","1"
"522","14-011-1102","0","1"
"523","14-011-1105","0","1"
"524","14-011-1109","0","1"
"525","14-011-1146","0","1"
"526","15-001-0252","0","1"
"527","15-001-0342","1","1"
"528","15-002-0070","0","1"
"529","15-002-0095","0","1"
"530","15-002-0199","0","1"
"531","15-002-0289","0","1"
"532","15-002-0315","0","1"
"533","15-003-0775","0","1"
"534","15-003-0936","0","1"
"535","15-003-1441","1","1"
"536","15-007-0004","0","1"
"537","15-007-0007","0","1"
"538","15-007-0010","0","1"
"539","15-008-0001","0","1"
"540","15-008-0003","0","1"
"541","15-008-0004","0","1"
"542","15-008-0006","0","1"
"543","15-008-0007","0","1"
"544","15-008-0009","0","1"
"545","15-008-0010","0","1"
"546","15-008-0012","1","0"
"547","15-008-0013","0","1"
"548","15-008-0014","3","0"
"549","15-008-0015","0","1"
"550","15-008-0022","0","1"
"551","15-008-0023","1","0"
"552","15-008-0026","0","1"
"553","15-008-0028","0","1"
"554","15-008-0030","0","1"
"555","15-009-0007","0","1"
"556","15-009-0009","1","1"
"557","15-009-0011","1","0"
"558","15-009-0012","0","1"
"559","15-009-0013","0","1"
"560","15-009-0016","1","1"
"561","15-009-0018","0","1"
"562","15-009-0020","0","1"
"563","15-009-0021","0","1"
"564","15-009-0022","0","1"
"565","15-009-0026","1","1"
"566","15-009-0027","0","1"
"567","15-009-0028","0","1"
"568","15-009-0034","1","0"
"569","15-010-0002","0","1"
"570","15-010-0006","1","0"
"571","15-010-0007","0","1"
"572","15-010-0009","2","0"
"573","15-010-0011","1","0"
"574","15-010-0012","2","0"
"575","15-010-0013","0","1"
"576","15-010-0015","0","1"
"577","15-010-0018","0","1"
"578","15-010-0022","0","1"
"579","15-010-0023","0","1"
"580","15-010-0028","0","1"
"581","15-010-0029","0","1"
"582","15-010-0031","0","1"
"583","15-010-0033","0","1"
"584","15-010-0035","0","1"
"585","15-011-0004","0","1"
"586","15-011-0011","0","1"
"587","15-011-0014","0","1"
"588","15-011-0026","0","1"
"589","15-011-0035","0","1"
"590","15-011-0045","0","1"
"591","15-011-0046","0","1"
"592","15-011-0049","0","1"
"593","15-011-0058","0","1"
"594","15-011-0076","0","1"
"595","15-011-0079","0","1"
"596","15-011-0085","0","1"
"597","15-011-0089","0","1"
"598","15-011-0096","1","0"
"599","15-011-0098","0","1"
"600","15-011-0099","0","1"
"601","15-011-0107","0","1"
"602","15-011-0114","1","1"
"603","15-011-0125","0","1"
"604","15-011-0128","1","0"
"605","15-011-0139","1","1"
"606","15-011-0144","0","1"
"607","15-011-0150","1","0"
"608","15-011-0157","0","1"
"609","15-011-0170","0","1"
"610","15-011-0172","0","1"
"611","15-011-0185","0","1"
"612","15-011-0186","2","0"
"613","15-011-0196","0","1"
"614","15-011-0208","0","1"
"615","15-011-0224","0","1"
"616","15-011-0258","0","1"
"617","15-011-0267","0","1"
"618","15-011-0278","0","1"
"619","15-011-0280","0","1"
"620","15-011-0281","1","0"
"621","15-011-0283","0","1"
"622","15-011-0284","0","1"
"623","15-011-0286","1","1"
"624","15-011-0289","0","1"
"625","15-011-0306","0","1"
"626","15-011-0332","0","1"
"627","15-011-0334","0","1"
"628","15-011-0336","0","1"
"629","15-011-0339","1","0"
"630","15-011-0340","0","1"
"631","15-011-0353","0","1"
"632","15-011-0365","0","1"
"633","15-011-0379","0","1"
"634","15-011-0439","1","0"
"635","15-011-0461","0","1"
"636","15-011-0465","0","1"
"637","15-011-0477","0","1"
"638","15-011-0478","2","1"
"639","15-011-0505","0","1"
"640","15-011-0528","1","0"
"641","15-011-0535","1","1"
"642","15-011-0548","3","0"
"643","15-011-0557","1","0"
"644","15-011-0558","0","1"
"645","15-011-0578","0","1"
"646","15-011-0584","0","1"
"647","15-011-0592","0","1"
"648","15-011-0608","0","1"
"649","15-011-0667","0","1"
"650","15-011-0668","0","1"
"651","15-011-0677","0","1"
"652","15-011-0679","1","0"
"653","15-011-0680","0","1"
"654","15-011-0704","0","1"
"655","15-011-0711","1","1"
"656","15-011-0738","0","1"
"657","15-011-0748","0","1"
"658","15-011-0762","0","1"
"659","15-011-0790","1","1"
"660","15-011-0791","0","1"
"661","15-011-0802","0","1"
"662","15-011-0828","1","1"
"663","15-011-0866","0","1"
"664","15-011-0886","0","1"
"665","15-011-0890","0","1"
"666","15-011-0898","0","1"
"667","15-011-0899","0","1"
"668","15-011-0924","0","1"
"669","15-011-0949","0","1"
"670","15-011-0951","0","1"
"671","15-011-0957","0","1"
"672","15-011-1025","0","1"
"673","15-011-1037","0","1"
"674","15-011-1059","0","1"
"675","15-011-1060","0","1"
"676","15-011-1085","0","1"
"677","15-011-1094","0","1"
"678","15-011-1107","0","1"
"679","15-011-1119","0","1"
"680","15-011-1135","1","1"
"681","15-011-1152","0","1"
"682","15-011-1185","0","1"
"683","15-011-1187","0","1"
"684","15-011-1190","1","1"
"685","15-011-1209","0","1"
"686","15-011-1225","0","1"
"687","15-011-1226","0","1"
"688","15-011-1234","0","1"
"689","15-011-1245","0","1"
"690","15-011-1255","0","1"
"691","15-011-1297","0","1"
"692","16-001-0022","0","1"
"693","16-001-0046","1","1"
"694","16-001-0243","3","1"
"695","16-002-0119","0","1"
"696","16-003-0405","0","1"
"697","16-003-1337","0","1"
"698","16-003-1378","0","1"
"699","16-003-1449","1","0"
"700","16-004-0073","1","0"
"701","16-008-0009","0","1"
"702","16-008-0013","0","1"
"703","16-008-0014","1","0"
"704","16-008-0021","1","0"
"705","16-010-0001","0","1"
"706","16-010-0004","0","1"
"707","16-010-0007","0","1"
"708","16-010-0010","0","1"
"709","16-010-0014","0","1"
"710","16-010-0019","0","1"
"711","16-010-0020","0","1"
"712","16-010-0021","2","0"
"713","16-010-0022","0","1"
"714","16-010-0023","0","1"
"715","16-010-0024","0","1"
"716","16-010-0025","1","0"
"717","16-010-0028","0","1"
"718","16-011-0004","0","1"
"719","16-011-0010","0","1"
"720","16-011-0014","0","1"
"721","16-011-0018","0","1"
"722","16-011-0030","0","1"
"723","16-011-0036","0","1"
"724","16-011-0038","0","1"
"725","16-011-0042","0","1"
"726","16-011-0045","0","1"
"727","16-011-0047","0","1"
"728","16-011-0048","0","1"
"729","16-011-0050","0","1"
"730","16-011-0053","0","1"
"731","16-011-0059","0","1"
"732","16-011-0061","1","1"
"733","16-011-0067","0","1"
"734","16-011-0069","0","1"
"735","16-011-0072","0","1"
"736","16-011-0079","0","1"
"737","16-011-0090","0","1"
"738","16-011-0091","1","0"
"739","16-011-0098","0","1"
"740","16-011-0112","0","1"
"741","16-011-0121","0","1"
"742","16-011-0126","0","1"
"743","16-011-0128","0","1"
"744","16-011-0129","0","1"
"745","16-011-0138","0","1"
"746","16-011-0139","0","1"
"747","16-011-0154","0","1"
"748","16-011-0163","0","1"
"749","16-011-0169","0","1"
"750","16-011-0172","0","1"
"751","16-011-0179","0","1"
"752","16-011-0188","0","1"
"753","16-011-0189","0","1"
"754","16-011-0190","0","1"
"755","16-011-0195","1","0"
"756","16-011-0208","0","1"
"757","16-011-0214","0","1"
"758","16-011-0218","0","1"
"759","16-011-0221","0","1"
"760","16-011-0226","3","0"
"761","16-011-0230","1","0"
"762","16-011-0232","0","1"
"763","16-011-0263","0","1"
"764","16-011-0272","0","1"
"765","16-011-0320","0","1"
"766","16-011-0335","1","0"
"767","16-011-0349","0","1"
"768","16-011-0353","0","1"
"769","16-011-0361","0","1"
"770","16-011-0363","2","0"
"771","16-011-0370","0","1"
"772","16-011-0420","0","1"
"773","16-011-0437","0","1"
"774","16-011-0443","0","1"
"775","16-011-0444","0","1"
"776","16-011-0446","0","1"
"777","16-011-0456","0","1"
"778","16-011-0468","0","1"
"779","16-011-0476","0","1"
"780","16-011-0526","0","1"
"781","16-011-0537","0","1"
"782","16-011-0577","0","1"
"783","16-011-0578","0","1"
"784","16-011-0580","0","1"
"785","16-011-0584","0","1"
"786","16-011-0603","0","1"
"787","16-011-0626","0","1"
"788","16-011-0631","0","1"
"789","16-011-0637","0","1"
"790","16-011-0650","0","1"
"791","16-011-0654","0","1"
"792","16-011-0658","0","1"
"793","16-011-0664","0","1"
"794","16-011-0669","0","1"
"795","16-011-0671","1","0"
"796","16-011-0753","0","1"
"797","16-011-0792","0","1"
"798","16-011-0795","1","0"
"799","16-011-0857","0","1"
"800","16-011-0926","0","1"
"801","16-011-0957","0","1"
"802","16-011-0977","0","1"
"803","16-011-1072","0","1"
"804","16-011-1093","0","1"
"805","16-011-1130","0","1"
"806","16-011-1131","1","1"
"807","16-011-1136","0","1"
"808","16-011-1138","0","1"
"809","16-011-1140","0","1"
"810","16-011-1203","1","1"
"811","16-011-1225","0","1"
"812","17-002-0265","0","1"
"813","17-002-0323","0","1"
"814","17-002-0359","0","1"
"815","17-003-1307","1","1"
"816","17-003-1450","0","1"
"817","17-003-1598","0","1"
"818","17-003-1647","0","1"
"819","17-005-0001","0","1"
"820","17-005-0003","0","1"
"821","17-005-0008","1","0"
"822","17-005-0010","0","1"
"823","17-005-0012","0","1"
"824","17-005-0013","0","1"
"825","17-005-0016","0","1"
"826","17-005-0020","0","1"
"827","17-005-0021","1","0"
"828","17-005-0022","1","0"
"829","17-006-0002","0","1"
"830","17-006-0004","1","0"
"831","17-006-0005","0","1"
"832","17-006-0010","0","1"
"833","17-006-0012","0","1"
"834","17-006-0014","0","1"
"835","17-006-0016","0","1"
"836","17-006-0017","0","1"
"837","17-007-0004","0","1"
"838","17-007-0005","0","1"
"839","17-007-0007","1","0"
"840","17-007-0008","0","1"
"841","17-007-0009","0","1"
"842","17-007-0010","1","0"
"843","17-007-0011","0","1"
"844","17-007-0015","1","0"
"845","17-011-0033","0","1"
"846","17-011-0048","0","1"
"847","17-011-0055","1","0"
"848","17-011-0061","0","1"
"849","17-011-0062","0","1"
"850","17-011-0080","1","0"
"851","17-011-0081","0","1"
"852","17-011-0089","0","1"
"853","17-011-0093","1","1"
"854","17-011-0094","0","1"
"855","17-011-0095","0","1"
"856","17-011-0104","0","1"
"857","17-011-0141","0","1"
"858","17-011-0146","0","1"
"859","17-011-0147","1","0"
"860","17-011-0150","0","1"
"861","17-011-0168","0","1"
"862","17-011-0170","0","1"
"863","17-011-0178","1","0"
"864","17-011-0201","0","1"
"865","17-011-0204","0","1"
"866","17-011-0220","0","1"
"867","17-011-0228","0","1"
"868","17-011-0242","0","1"
"869","17-011-0256","0","1"
"870","17-011-0262","0","1"
"871","17-011-0265","0","1"
"872","17-011-0277","0","1"
"873","17-011-0288","0","1"
"874","17-011-0291","0","1"
"875","17-011-0297","0","1"
"876","17-011-0303","0","1"
"877","17-011-0339","0","1"
"878","17-011-0351","0","1"
"879","17-011-0355","0","1"
"880","17-011-0379","0","1"
"881","17-011-0380","0","1"
"882","17-011-0389","0","1"
"883","17-011-0398","1","0"
"884","17-011-0404","0","1"
"885","17-011-0408","0","1"
"886","17-011-0465","0","1"
"887","17-011-0470","0","1"
"888","17-011-0471","0","1"
"889","17-011-0480","0","1"
"890","17-011-0504","0","1"
"891","17-011-0518","0","1"
"892","17-011-0546","0","1"
"893","17-011-0550","0","1"
"894","17-011-0589","0","1"
"895","17-011-0593","0","1"
"896","17-011-0597","1","1"
"897","17-011-0626","0","1"
"898","17-011-0653","1","0"
"899","17-011-0726","0","1"
"900","17-011-0733","1","0"
"901","17-011-0774","0","1"
"902","17-011-0808","0","1"
"903","17-011-0814","0","1"
"904","17-011-0831","0","1"
"905","17-011-0854","0","1"
"906","17-011-0961","1","0"
"907","17-011-0962","0","1"
"908","17-011-0992","0","1"
"909","17-011-0993","0","1"
"910","17-011-1023","0","1"
"911","17-011-1035","0","1"
"912","17-011-1044","0","1"
"913","17-011-1051","0","1"
"914","17-011-1168","0","1"
"915","17-011-1176","0","1"
"916","17-011-1180","1","0"
"917","17-011-1220","0","1"
"918","18-001-0188","0","1"
"919","18-002-0486","0","1"
"920","18-002-0496","0","1"
"921","18-002-0604","0","1"
"922","18-003-0263","0","1"
"923","18-008-0002","1","0"
"924","18-008-0003","1","1"
"925","18-008-0006","2","0"
"926","18-008-0007","2","0"
"927","18-008-0008","1","1"
"928","18-008-0009","1","1"
"929","18-008-0011","1","0"
"930","18-008-0012","1","1"
"931","18-008-0013","1","1"
